Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
-19.0,51,10.0,26.0,2,1098.88,6,1,18.5,2,3
13.0,72,1.5,46.0,2,1000.55,4,1,8.0,0,3
30.0,65,3.5,0.0,0,1022.13,10,3,8.5,0,0
29.0,52,2.0,14.0,2,1017.75,4,3,6.5,1,3
-8.0,85,14.0,83.0,2,981.36,1,3,1.5,1,1
10.0,85,15.5,89.0,2,991.09,2,3,1.5,0,2
3.0,76,10.0,94.0,2,984.27,0,3,2.0,1,1
15.0,69,7.5,55.0,2,929.31,10,1,12.0,1,2
48.0,38,10.0,98.0,2,972.02,12,3,20.0,0,1
24.0,78,18.5,54.0,2,1009.18,0,1,1.5,0,2
-7.0,90,0.5,90.0,2,985.69,0,3,1.0,1,1
29.0,47,3.0,14.0,0,1024.55,6,0,8.0,1,0
16.0,85,8.0,54.0,2,1005.34,2,2,4.5,1,2
19.0,64,6.0,46.0,2,1001.14,3,3,6.0,2,3
31.0,82,12.5,74.0,2,1003.19,2,0,3.0,1,2
43.0,40,3.5,14.0,3,1021.29,11,0,6.0,1,0
1.0,62,12.0,77.0,1,1167.59,13,0,16.5,0,2
-6.0,67,17.0,73.0,2,993.6,1,3,5.0,2,1
-3.0,77,15.5,51.0,2,999.67,0,3,2.5,1,1
-16.0,91,16.0,102.0,2,999.85,3,3,3.5,1,1
31.0,84,20.0,70.0,2,1019.33,0,1,2.0,1,2
10.0,66,13.0,52.0,2,991.27,3,0,2.5,2,2
25.0,58,11.5,26.0,3,1018.44,1,3,6.5,1,3
23.0,109,12.5,81.0,3,1010.9,5,1,3.0,0,3
30.0,50,14.5,41.0,2,1003.8,4,3,5.5,0,3
0.0,95,18.0,72.0,2,995.7,0,3,3.0,1,1
37.0,38,4.0,1.0,3,1023.97,8,2,8.5,2,0
-4.0,73,3.0,61.0,3,996.62,0,3,4.0,1,1
27.0,40,2.0,35.0,3,876.81,14,3,8.0,1,3
3.0,97,16.0,57.0,2,984.79,1,3,3.0,2,1
-9.0,70,13.5,58.0,3,981.43,0,3,2.5,2,1
17.0,71,9.0,81.0,2,1009.56,10,3,4.5,1,3
26.0,42,7.0,15.0,0,1026.06,11,0,10.0,0,0
17.0,61,15.0,61.0,3,1018.76,1,0,1.0,2,2
34.0,28,14.5,97.0,2,1183.44,14,0,18.5,0,0
44.0,55,4.0,5.0,0,1028.9,8,1,9.5,2,0
27.0,78,8.0,21.0,3,1019.21,2,0,6.5,0,3
-8.0,75,1.0,93.0,2,984.39,0,3,4.0,2,1
29.0,95,7.0,76.0,3,996.05,1,3,3.0,1,2
44.0,64,8.5,4.0,0,1029.87,6,3,8.0,0,0
19.0,76,9.5,89.0,2,992.8,0,0,4.5,2,2
19.0,81,15.0,101.0,3,1008.59,0,0,12.0,1,3
1.0,66,5.5,90.0,2,982.19,1,3,3.0,1,1
27.0,97,14.5,90.0,3,1004.81,0,3,3.5,0,2
-10.0,76,16.0,99.0,3,992.93,0,3,4.0,1,1
34.0,61,11.0,69.0,2,1176.47,10,2,0.5,0,2
4.0,91,17.5,83.0,2,986.17,1,3,1.0,2,1
27.0,81,17.5,82.0,0,1028.49,4,3,11.5,2,0
25.0,26,13.0,93.0,2,955.32,8,0,6.5,2,0
27.0,56,1.5,15.0,3,1014.49,3,3,7.0,0,3
-11.0,37,10.0,82.0,2,898.18,5,1,17.0,1,2
11.0,46,7.5,57.0,2,1120.01,10,2,20.0,0,3
21.0,55,7.5,26.0,3,1005.54,4,1,6.0,0,3
26.0,83,15.0,67.0,2,1017.51,1,2,4.0,2,2
34.0,76,4.0,49.0,3,1013.56,4,3,5.0,2,3
54.0,83,20.5,81.0,0,1014.34,0,0,6.0,2,0
2.0,83,16.0,68.0,2,991.77,0,3,3.0,2,1
29.0,55,7.0,20.0,2,1019.91,4,1,5.5,1,3
1.0,65,4.5,73.0,2,983.23,1,3,2.0,1,1
39.0,37,3.0,4.0,0,1020.17,6,3,5.5,2,0
16.0,69,5.0,38.0,3,1007.71,1,2,5.5,2,3
34.0,76,10.5,34.0,3,1012.14,1,3,6.0,1,3
31.0,57,1.5,89.0,3,1008.97,2,3,13.0,0,0
51.0,74,12.0,84.0,3,1022.87,1,3,4.5,2,0
-2.0,75,5.0,89.0,2,982.18,0,3,2.5,1,1
22.0,63,5.0,1.0,0,1020.87,11,0,6.5,0,0
26.0,62,2.0,1.0,0,1010.26,10,2,5.5,0,0
2.0,108,16.5,80.0,2,998.62,10,3,1.5,2,1
22.0,80,13.5,107.0,2,998.54,5,3,2.0,1,2
32.0,63,14.0,84.0,1,835.87,9,2,4.5,1,2
33.0,68,10.5,10.0,3,1016.84,1,3,7.5,0,3
21.0,72,19.0,57.0,2,990.71,2,3,2.0,0,2
19.0,87,14.0,78.0,3,1017.07,3,1,3.0,0,2
12.0,67,6.0,29.0,3,1006.24,2,2,6.0,0,3
16.0,31,3.5,87.0,2,824.25,8,3,12.5,1,0
12.0,65,5.0,33.0,2,1160.85,12,0,18.5,0,0
32.0,20,13.0,80.0,1,1037.51,12,1,4.0,2,1
21.0,96,11.5,70.0,2,1013.99,1,3,4.0,1,2
-5.0,66,18.5,92.0,2,980.05,0,3,3.0,1,1
-10.0,91,2.5,57.0,2,987.37,0,3,5.0,1,1
34.0,62,4.0,37.0,3,1007.04,3,0,7.0,1,3
25.0,77,8.5,13.0,2,1019.95,3,2,8.5,2,3
43.0,48,7.5,5.0,0,1019.42,10,1,7.0,0,0
-2.0,86,15.0,54.0,2,992.74,1,3,1.5,2,1
31.0,95,32.5,108.0,3,1006.46,14,2,4.0,2,3
-9.0,85,15.0,88.0,2,983.37,1,3,4.5,1,1
2.0,82,18.5,73.0,3,992.97,0,3,3.5,1,1
41.0,61,0.0,9.0,0,1025.18,8,1,5.5,2,0
36.0,108,13.5,80.0,3,1012.38,13,2,6.5,0,0
-4.0,83,3.5,62.0,2,999.56,1,3,3.5,2,1
11.0,99,13.0,69.0,2,1016.65,0,2,2.5,2,2
42.0,44,2.5,18.0,0,1019.85,5,2,7.0,1,0
10.0,80,16.5,99.0,2,1005.34,3,1,3.5,0,2
16.0,56,5.5,68.0,2,916.04,10,1,14.5,2,2
25.0,54,7.0,47.0,3,1011.13,3,1,7.0,1,3
21.0,93,12.5,50.0,2,1009.74,1,0,2.0,1,2
35.0,31,2.5,4.0,0,1019.67,5,1,7.5,1,0
-2.0,91,8.0,78.0,3,998.92,1,3,4.0,2,1
31.0,59,10.0,33.0,3,1006.43,2,0,8.0,0,3
31.0,79,5.0,31.0,3,1001.76,4,0,7.5,1,3
1.0,45,4.5,36.0,1,1033.81,10,0,2.5,2,3
2.0,108,33.0,76.0,2,993.53,9,3,6.0,1,1
18.0,66,14.0,10.0,3,1000.04,1,0,8.0,0,3
25.0,38,1.5,6.0,0,1027.56,5,0,8.5,1,0
18.0,62,12.0,87.0,2,1016.92,2,0,5.0,0,2
-8.0,69,4.0,73.0,2,984.95,0,3,3.5,2,1
-7.0,66,17.5,71.0,3,994.99,1,3,5.0,1,1
33.0,48,1.5,0.0,0,1024.96,11,1,8.0,2,0
30.0,63,8.5,22.0,3,1004.87,1,2,5.5,0,3
14.0,83,16.5,79.0,2,1014.83,3,1,4.0,1,2
28.0,63,5.0,2.0,0,1010.5,10,3,7.5,0,0
2.0,64,7.5,87.0,3,990.1,0,3,2.0,2,1
43.0,21,0.5,16.0,0,1021.6,5,1,9.5,1,0
-2.0,62,20.0,71.0,3,982.0,0,3,2.0,2,1
11.0,82,13.0,66.0,2,1003.71,3,0,5.0,2,2
39.0,102,26.0,94.0,3,1005.54,8,2,5.5,0,3
32.0,51,10.0,25.0,2,1004.4,1,0,6.5,1,3
22.0,71,4.5,31.0,2,1005.73,2,3,7.0,2,3
47.0,84,44.5,85.0,2,992.26,2,3,2.0,0,2
34.0,47,2.0,10.0,2,1152.88,2,0,15.5,1,1
25.0,21,0.0,11.0,0,1017.95,8,0,6.5,0,0
23.0,36,7.5,11.0,3,1026.31,5,0,8.0,1,0
11.0,65,7.5,73.0,2,1002.92,2,3,3.5,1,2
58.0,101,34.0,102.0,2,1016.84,4,0,4.0,0,2
14.0,62,15.0,28.0,2,1000.67,2,1,8.5,2,3
43.0,100,30.0,85.0,2,1011.72,10,0,1.5,1,2
16.0,75,14.5,60.0,2,1015.62,0,1,2.5,1,2
12.0,64,18.0,52.0,3,1014.42,1,0,3.0,1,2
32.0,25,4.0,12.0,3,1018.9,6,1,9.0,0,0
29.0,66,12.5,58.0,3,1012.16,0,3,5.0,1,2
-3.0,42,3.0,23.0,2,1080.12,10,3,6.0,1,2
27.0,70,12.5,59.0,2,995.11,2,0,4.0,1,2
7.0,49,8.0,31.0,1,1160.72,3,0,17.0,0,3
63.0,72,13.5,80.0,2,998.96,14,0,0.5,2,2
30.0,41,6.5,12.0,3,1019.99,5,3,6.5,2,0
1.0,94,3.5,98.0,3,995.67,1,3,4.0,1,1
22.0,82,7.5,67.0,2,1013.04,0,1,4.0,2,2
32.0,35,2.5,63.0,3,1160.48,2,3,0.0,0,0
3.0,90,13.5,76.0,2,991.0,1,3,3.5,1,1
2.0,66,1.0,53.0,2,983.97,1,3,1.0,2,1
41.0,28,5.0,5.0,0,1014.67,7,3,9.5,2,0
29.0,67,3.0,8.0,3,1024.05,9,3,6.0,0,0
34.0,56,0.5,43.0,3,1003.99,2,3,7.0,1,3
16.0,76,9.0,66.0,2,992.65,1,2,1.0,0,2
40.0,25,1.5,16.0,0,1020.02,5,1,9.0,1,0
46.0,49,7.5,21.0,3,981.14,2,3,9.0,0,2
28.0,76,11.5,78.0,2,1015.82,1,2,3.5,1,2
25.0,84,26.5,84.0,2,1019.32,0,0,0.0,2,2
45.0,105,12.5,74.0,2,1000.3,8,0,6.5,2,3
32.0,57,10.0,46.0,2,1011.05,3,0,5.5,1,3
36.0,57,6.0,7.0,0,1029.06,8,3,10.0,1,0
42.0,38,0.5,18.0,0,1024.63,10,2,6.5,0,0
38.0,77,11.5,33.0,3,1129.16,3,3,1.0,0,0
32.0,67,5.5,35.0,3,1016.79,3,3,5.5,0,3
16.0,83,11.5,91.0,2,1007.83,2,0,1.5,0,2
31.0,60,8.0,6.0,0,1013.71,8,3,8.5,0,0
-6.0,34,11.0,89.0,1,1104.72,0,0,16.5,0,0
42.0,57,0.0,0.0,0,1023.56,8,1,5.5,1,0
27.0,37,3.0,14.0,0,1010.14,5,3,9.0,0,0
19.0,23,4.5,96.0,3,854.45,1,2,9.0,2,1
30.0,87,15.5,70.0,2,993.64,1,2,4.0,0,2
15.0,64,8.0,10.0,2,1016.72,4,0,6.5,2,3
23.0,83,10.5,86.0,2,992.7,2,0,3.5,0,2
-11.0,109,31.5,95.0,2,994.98,14,3,1.0,2,1
35.0,50,8.5,11.0,0,1016.88,10,2,10.0,0,0
-8.0,92,19.0,94.0,2,988.29,1,3,4.0,2,1
11.0,89,15.0,53.0,2,1010.86,2,2,1.0,2,2
-7.0,63,17.5,67.0,2,980.41,1,3,2.0,1,1
-2.0,61,5.5,54.0,2,980.09,0,3,3.5,2,1
26.0,90,26.0,88.0,3,998.97,4,2,2.5,0,2
32.0,82,13.5,71.0,3,999.87,0,2,3.5,0,2
-16.0,33,13.0,55.0,3,951.09,14,2,1.5,1,3
25.0,65,0.0,16.0,0,1019.39,5,3,9.0,0,0
30.0,73,5.0,46.0,2,918.44,7,3,17.5,1,1
14.0,79,8.5,40.0,3,1015.53,2,2,8.0,0,3
49.0,106,21.0,85.0,2,1015.18,2,1,0.5,0,2
13.0,55,9.5,36.0,2,1005.56,3,2,8.5,0,3
42.0,67,4.5,7.0,0,1027.05,11,2,5.0,1,0
-8.0,89,8.0,91.0,2,986.67,1,3,2.5,1,1
11.0,69,10.0,11.0,3,1007.27,3,3,8.5,2,3
32.0,54,11.0,46.0,2,1009.87,2,1,7.0,1,3
-7.0,87,19.0,84.0,2,993.9,0,3,3.0,2,1
5.0,21,14.5,17.0,1,886.6,13,0,0.5,0,3
19.0,82,7.0,85.0,3,1008.5,1,2,3.5,0,2
-1.0,75,1.5,99.0,3,997.3,0,3,2.0,2,1
16.0,97,6.0,61.0,3,1013.49,1,0,3.5,0,2
27.0,90,19.5,89.0,2,1002.45,1,2,2.0,1,2
2.0,83,6.0,55.0,2,999.9,1,3,4.0,1,1
-20.0,73,14.0,18.0,1,879.44,13,2,0.0,0,1
28.0,58,3.0,26.0,3,1017.24,2,0,7.5,1,3
0.0,87,3.5,61.0,2,985.63,0,3,5.0,1,1
31.0,56,1.5,15.0,3,1007.09,2,1,7.5,1,3
0.0,92,7.0,92.0,2,994.14,0,3,1.0,1,1
36.0,50,9.5,8.0,3,1016.4,8,2,5.0,1,0
38.0,39,9.5,11.0,0,1021.81,11,2,9.0,0,0
64.0,104,3.0,103.0,0,1024.08,4,1,3.5,0,0
14.0,77,16.0,67.0,2,1010.22,2,0,4.5,1,2
33.0,58,9.5,43.0,2,1006.37,2,0,7.5,2,3
-10.0,61,7.5,50.0,2,980.37,0,3,4.0,2,1
26.0,98,12.0,63.0,3,1008.53,3,3,2.5,0,2
17.0,76,18.0,54.0,2,1001.43,2,0,5.0,2,2
41.0,30,5.0,0.0,3,1025.87,11,3,6.5,1,0
19.0,93,11.0,78.0,2,993.24,3,2,5.0,2,2
10.0,57,13.0,34.0,3,1012.71,2,1,5.0,0,3
20.0,82,9.5,89.0,2,1002.04,1,0,4.0,1,2
2.0,80,3.5,63.0,2,983.09,1,3,5.0,2,1
2.0,81,13.5,57.0,2,983.36,1,3,4.0,1,1
38.0,94,3.5,88.0,0,1020.9,6,2,7.0,2,0
32.0,27,4.5,17.0,3,1017.61,5,3,7.5,0,0
16.0,71,3.0,43.0,2,920.13,10,2,15.0,1,3
-8.0,97,3.5,61.0,3,989.47,0,3,1.0,1,1
11.0,59,1.0,10.0,2,1014.57,1,2,7.0,0,3
57.0,71,18.0,84.0,2,1009.18,2,0,1.0,1,2
1.0,69,15.0,99.0,2,997.52,0,3,4.5,2,1
0.0,72,7.5,78.0,2,995.16,1,3,3.0,1,1
-6.0,64,7.0,75.0,2,993.21,0,3,4.0,2,1
-6.0,76,1.0,98.0,2,991.76,1,3,4.0,2,1
39.0,109,17.0,95.0,3,1019.88,3,2,7.5,1,3
44.0,90,2.5,82.0,3,1012.0,12,3,8.5,2,3
-2.0,74,17.5,53.0,2,985.71,0,3,5.0,2,1
31.0,28,1.0,14.0,0,1025.44,5,1,6.0,1,0
37.0,62,3.0,18.0,0,1022.64,10,3,9.0,0,0
38.0,58,1.5,3.0,0,1022.76,8,1,7.5,0,0
21.0,60,17.5,62.0,3,1010.93,0,1,3.5,2,2
26.0,33,3.0,4.0,0,1028.18,8,1,8.5,2,0
10.0,65,14.0,49.0,3,1015.78,3,1,8.5,1,3
32.0,63,4.5,5.0,0,1025.83,5,2,7.0,0,0
19.0,94,13.0,63.0,3,999.33,0,0,4.0,2,2
22.0,96,27.5,95.0,3,1004.06,9,2,2.5,0,3
6.0,89,32.0,103.0,2,995.62,0,3,2.0,1,1
27.0,93,6.5,80.0,3,1002.11,3,0,1.5,2,2
-3.0,86,13.5,91.0,2,995.54,1,3,2.5,1,1
-3.0,88,3.0,62.0,3,985.69,1,3,2.5,1,1
-1.0,63,7.5,90.0,2,988.16,1,3,1.5,2,1
0.0,71,1.5,67.0,2,995.64,1,3,3.5,1,1
19.0,67,12.5,98.0,3,994.55,1,0,3.0,0,2
-2.0,67,13.0,91.0,2,994.16,1,3,1.0,2,1
-2.0,74,6.0,67.0,2,986.08,1,3,3.0,1,1
12.0,76,0.5,15.0,3,1008.33,1,0,6.0,0,3
26.0,63,11.0,46.0,2,1018.23,1,2,7.5,1,3
24.0,91,15.5,89.0,2,991.1,0,3,1.5,1,2
1.0,52,13.5,18.0,2,829.86,14,1,6.5,0,3
-5.0,34,14.5,91.0,3,1125.08,6,1,2.5,2,1
40.0,39,0.5,11.0,3,1025.81,7,1,9.5,2,0
17.0,64,5.5,89.0,2,1004.85,3,3,3.0,2,2
2.0,70,17.0,96.0,3,992.06,0,3,4.5,1,1
13.0,55,7.5,18.0,2,1009.51,1,2,8.0,2,3
33.0,98,26.5,97.0,3,1003.78,10,3,10.5,2,3
21.0,74,12.0,33.0,3,1010.11,2,2,7.5,0,3
22.0,72,3.5,22.0,2,1012.38,4,0,5.5,0,3
-9.0,96,0.5,50.0,2,996.35,0,3,4.0,2,1
32.0,23,5.5,73.0,1,1137.23,8,3,6.0,1,0
-7.0,85,14.5,51.0,2,996.17,0,3,4.5,1,1
15.0,52,6.0,43.0,3,1019.49,4,3,7.0,2,3
-7.0,94,16.5,86.0,2,995.55,1,3,3.5,1,1
22.0,66,7.0,23.0,2,1005.65,2,3,8.5,0,3
16.0,57,1.5,27.0,2,1009.43,4,1,7.0,2,3
2.0,80,10.5,99.0,2,993.7,0,3,2.0,1,1
18.0,68,4.0,66.0,1,1066.11,11,2,11.0,2,1
32.0,50,9.0,23.0,3,1018.91,4,1,8.5,1,3
39.0,71,4.5,24.0,1,1014.15,5,3,6.5,0,2
15.0,74,18.0,90.0,3,1006.95,2,3,5.0,2,2
26.0,59,9.5,12.0,2,1003.17,2,3,7.5,1,3
0.0,60,18.5,87.0,2,985.55,0,3,3.5,1,1
22.0,91,11.0,55.0,2,1001.55,3,2,4.5,2,2
10.0,70,7.5,43.0,2,1011.48,2,0,7.0,2,3
30.0,96,20.5,81.0,2,1003.76,0,0,2.5,0,2
25.0,49,8.5,17.0,0,1018.99,9,1,9.5,2,0
70.0,103,5.5,93.0,3,1027.51,1,3,2.5,1,0
32.0,67,17.5,81.0,2,996.99,2,1,3.0,0,2
24.0,71,16.5,88.0,2,997.18,2,0,2.5,1,2
-1.0,61,0.0,73.0,2,985.88,0,3,2.0,2,1
36.0,39,10.0,6.0,0,1013.25,10,0,9.0,2,0
30.0,62,8.5,18.0,3,1009.95,3,0,8.0,2,3
19.0,82,10.0,53.0,2,1007.78,1,1,4.0,2,2
-6.0,87,15.0,96.0,2,980.75,1,3,1.5,2,1
25.0,57,10.0,0.0,0,1017.98,5,3,6.5,0,0
-7.0,88,18.0,56.0,2,990.88,1,3,5.0,1,1
44.0,51,10.0,1.0,0,1023.57,7,0,6.5,0,0
14.0,66,12.0,22.0,2,1007.43,1,0,9.0,1,3
16.0,76,4.0,10.0,2,1018.94,2,3,9.0,2,3
19.0,61,13.5,22.0,3,1008.57,3,1,8.0,1,3
37.0,28,7.5,8.0,3,1010.92,7,1,7.0,1,0
17.0,95,10.0,93.0,2,1016.29,3,1,3.5,1,2
36.0,96,36.5,91.0,3,996.7,10,3,3.0,2,2
22.0,98,11.0,96.0,2,1008.34,0,0,4.0,1,2
-5.0,85,18.5,79.0,2,984.67,12,3,2.0,1,1
4.0,65,7.0,77.0,3,980.37,0,3,3.5,2,1
31.0,56,6.5,3.0,0,1014.66,10,2,5.0,0,0
40.0,37,4.5,12.0,0,1016.25,6,1,6.0,1,0
25.0,62,5.5,15.0,3,1014.82,1,3,6.5,1,3
1.0,70,3.5,62.0,2,986.83,1,3,4.5,2,1
11.0,94,9.5,77.0,3,1013.56,0,2,3.0,1,2
3.0,95,1.0,81.0,3,992.39,1,3,2.5,2,1
-2.0,68,10.0,51.0,2,984.99,1,3,5.0,2,1
18.0,108,15.5,108.0,3,1006.5,5,3,7.0,1,3
11.0,60,18.0,85.0,2,995.43,2,0,2.5,1,2
21.0,79,14.0,37.0,3,1001.56,1,0,6.5,1,3
-2.0,95,18.5,50.0,2,994.53,0,3,4.0,1,1
24.0,42,8.0,15.0,3,1013.56,8,0,10.0,0,0
31.0,66,6.5,17.0,0,1019.19,10,3,8.0,2,0
18.0,100,19.0,72.0,2,1013.43,12,1,1.5,0,2
24.0,87,38.0,86.0,3,1004.15,14,1,2.5,1,2
4.0,67,13.5,59.0,2,981.53,1,3,3.0,1,1
29.0,53,0.0,1.0,0,1017.52,10,3,8.0,0,0
24.0,64,8.0,4.0,3,1026.0,7,2,7.0,1,0
26.0,55,8.5,40.0,3,1008.01,2,0,6.5,0,3
10.0,68,4.5,11.0,2,1000.84,2,2,8.0,2,3
-6.0,64,9.0,96.0,3,990.29,0,3,3.0,2,1
26.0,96,7.0,75.0,3,999.4,3,0,2.5,1,2
-9.0,86,2.0,69.0,2,995.02,1,3,4.0,2,1
22.0,87,9.5,52.0,2,996.79,2,2,4.0,1,2
28.0,63,2.0,29.0,3,1016.19,3,0,8.0,2,3
44.0,58,4.5,8.0,0,1013.19,9,2,9.5,2,0
-6.0,81,21.5,90.0,2,984.81,12,3,1.5,2,1
13.0,68,7.0,10.0,2,1013.89,3,1,5.5,1,3
23.0,99,6.0,79.0,3,1022.51,11,3,8.5,2,0
48.0,91,32.0,85.0,2,1008.97,2,0,2.5,1,2
-9.0,35,2.5,71.0,3,894.24,9,0,8.0,1,2
23.0,76,7.0,11.0,3,1013.49,3,1,9.0,2,3
14.0,88,16.5,97.0,2,1015.85,0,3,2.5,1,2
-2.0,82,17.5,52.0,2,990.33,0,3,4.5,1,1
25.0,46,7.0,5.0,0,1025.97,5,2,8.5,1,0
34.0,53,0.0,0.0,0,1019.78,5,1,9.5,1,0
-4.0,89,10.5,64.0,2,993.11,0,3,1.0,1,1
-2.0,76,9.0,65.0,2,997.49,0,3,3.0,1,1
0.0,46,8.0,45.0,2,1080.2,9,1,3.5,0,0
29.0,50,13.0,29.0,3,1007.94,1,2,7.5,2,3
25.0,84,10.0,96.0,0,1014.52,8,0,2.0,1,0
25.0,68,3.5,6.0,0,1016.07,11,1,8.0,1,0
12.0,71,19.5,77.0,2,999.29,1,2,5.0,0,2
4.0,74,8.5,91.0,2,994.86,1,3,2.5,1,1
2.0,69,1.0,50.0,3,997.8,1,3,4.0,1,1
21.0,67,17.5,77.0,3,1005.65,3,0,3.5,1,2
20.0,108,20.0,92.0,3,998.37,1,2,5.5,0,2
0.0,69,6.0,98.0,2,997.78,0,3,4.5,1,1
40.0,59,1.5,12.0,0,1019.86,9,1,9.0,0,0
30.0,90,19.0,57.0,2,1013.37,3,1,1.0,0,2
20.0,27,8.5,15.0,0,1013.44,6,2,8.5,0,0
-7.0,74,5.5,78.0,2,988.53,0,3,3.5,2,1
2.0,105,24.0,106.0,3,989.65,6,3,1.0,1,1
11.0,52,14.0,25.0,2,1014.85,2,3,7.5,2,3
38.0,62,2.5,10.0,0,1023.64,11,2,6.0,2,0
34.0,84,15.0,73.0,2,1015.52,1,1,3.0,0,2
-4.0,103,5.0,91.0,2,986.06,12,3,0.5,1,1
12.0,73,12.5,93.0,2,1001.51,2,0,4.5,0,2
24.0,51,0.0,22.0,3,1009.32,2,3,5.5,0,3
77.0,106,33.0,95.0,2,992.06,9,3,2.5,0,2
28.0,41,1.5,10.0,0,1019.55,11,0,7.0,2,0
13.0,92,18.0,70.0,2,1008.62,1,2,2.0,0,2
35.0,59,2.0,3.0,0,1026.61,11,2,5.0,0,0
-9.0,72,6.0,66.0,2,993.68,1,3,4.0,2,1
40.0,51,2.0,12.0,3,1025.15,8,1,8.0,2,0
20.0,57,6.5,35.0,3,1008.55,3,0,7.5,2,3
4.0,66,15.0,51.0,2,994.04,0,3,2.0,2,1
29.0,67,1.5,5.0,0,1024.29,5,2,8.0,0,0
37.0,66,6.0,11.0,0,1029.68,9,0,10.0,1,0
11.0,74,20.0,84.0,2,1002.36,2,0,3.5,0,2
-2.0,84,3.0,86.0,2,981.81,0,3,0.5,2,1
21.0,52,0.0,42.0,3,1001.57,3,1,8.5,1,3
1.0,70,16.5,59.0,2,990.8,1,3,1.5,2,1
-5.0,87,15.0,61.0,2,989.69,0,3,3.5,2,1
27.0,79,21.0,102.0,2,1012.82,12,2,2.5,1,2
15.0,104,17.0,91.0,3,1007.49,4,3,8.0,0,3
-9.0,79,2.5,56.0,2,995.49,1,3,3.0,2,1
18.0,39,12.0,39.0,2,988.64,6,1,9.0,2,1
-6.0,88,6.5,92.0,3,993.17,1,3,4.0,1,1
32.0,87,5.5,97.0,3,1015.83,0,2,1.0,2,2
4.0,66,5.0,50.0,2,987.06,1,3,3.0,1,1
1.0,76,7.0,56.0,3,988.76,1,3,3.5,2,1
-10.0,96,13.0,97.0,2,998.31,1,3,1.0,1,1
32.0,62,7.5,19.0,0,1027.75,8,0,6.0,1,0
40.0,52,0.0,0.0,0,1024.45,7,0,9.0,0,0
36.0,22,1.0,0.0,0,1028.63,10,2,5.5,2,0
14.0,70,8.0,66.0,2,993.43,0,2,3.0,1,2
-5.0,68,0.5,96.0,2,992.19,1,3,1.5,2,1
29.0,24,8.5,5.0,0,1019.57,9,2,6.0,2,0
23.0,75,19.5,91.0,2,1011.15,1,0,2.5,2,2
-5.0,70,1.5,59.0,3,992.91,0,3,1.5,1,1
-7.0,52,1.5,24.0,2,1078.7,10,3,4.5,1,1
23.0,55,13.0,40.0,3,1000.59,2,3,7.0,0,3
36.0,57,4.5,11.0,3,1015.75,7,1,6.0,2,0
30.0,61,9.5,6.0,0,1025.53,8,0,8.5,2,0
15.0,71,1.0,18.0,3,1016.26,1,1,5.0,1,3
12.0,67,7.5,38.0,3,1017.41,1,1,8.0,2,3
26.0,54,14.0,23.0,3,1008.44,2,0,7.0,2,3
34.0,53,5.0,35.0,2,1014.46,3,1,7.5,2,3
15.0,59,2.0,34.0,3,1008.57,1,1,8.0,1,3
-5.0,88,14.5,53.0,2,985.74,1,3,4.5,2,1
22.0,65,7.0,9.0,0,1025.95,6,1,7.5,0,0
35.0,58,3.0,19.0,0,1015.4,5,3,5.0,2,0
1.0,79,19.0,95.0,3,987.57,13,3,2.0,2,1
0.0,74,12.0,89.0,2,990.36,1,3,1.5,2,1
22.0,60,2.5,13.0,2,1011.83,4,1,5.5,1,3
35.0,50,0.5,3.0,3,1024.9,10,3,8.5,1,0
32.0,96,6.5,63.0,2,1014.93,2,1,2.5,1,2
26.0,34,3.5,16.0,3,1029.03,11,3,9.0,0,0
-7.0,61,2.5,99.0,2,994.34,1,3,2.5,1,1
30.0,87,18.0,91.0,2,1013.05,2,3,1.0,2,2
25.0,34,9.5,9.0,0,1012.54,7,1,7.0,2,0
-3.0,95,0.5,85.0,2,988.56,1,3,1.5,1,1
22.0,23,3.0,1.0,3,1015.84,9,0,8.5,0,0
23.0,39,4.5,16.0,3,1012.06,11,2,7.5,2,0
35.0,21,10.0,6.0,0,1026.81,5,0,7.5,0,0
41.0,29,8.0,17.0,0,1011.53,11,1,10.0,1,0
-2.0,60,11.0,61.0,2,986.79,0,3,3.5,1,1
58.0,87,9.5,103.0,0,1014.99,12,3,9.5,1,0
-10.0,64,17.0,74.0,2,995.24,0,3,1.5,2,1
21.0,84,2.5,87.0,0,1025.02,4,0,4.0,0,0
19.0,61,4.5,13.0,3,1016.97,1,0,7.5,1,3
32.0,91,13.5,91.0,2,1018.42,3,2,2.0,0,2
28.0,75,17.5,82.0,2,1018.38,0,0,3.0,2,2
2.0,66,11.5,40.0,2,1121.11,2,3,6.0,1,0
25.0,87,12.0,80.0,2,1016.87,2,1,1.5,2,2
23.0,61,12.5,59.0,2,1018.24,3,1,4.5,2,2
16.0,71,13.5,21.0,3,1001.26,1,0,6.0,1,3
3.0,65,0.5,82.0,1,1051.73,13,3,3.5,0,1
-2.0,96,2.5,65.0,2,992.02,1,3,4.0,1,1
22.0,51,7.0,27.0,3,1014.24,3,0,5.0,1,3
20.0,23,3.0,7.0,0,1022.74,5,1,9.5,0,0
31.0,78,7.5,80.0,2,1009.21,1,3,2.5,1,2
23.0,38,4.5,6.0,0,1021.19,9,0,10.0,1,0
31.0,53,7.5,5.0,0,1023.5,10,0,9.5,1,0
21.0,62,4.0,39.0,2,1018.4,4,1,6.0,0,3
