Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Y
39.0,44,5.5,2.0,clear,1017.23,5,Spring,7.0,mountain,Sunny
22.0,43,0.0,16.0,clear,1015.15,9,Spring,9.5,mountain,Sunny
32.0,64,6.0,86.0,overcast,1007.86,0,Autumn,3.0,coastal,Rainy
66.0,100,7.0,109.0,clear,1018.3,12,Autumn,14.5,mountain,Sunny
10.0,76,12.5,29.0,overcast,1011.93,3,Autumn,8.0,inland,Cloudy
24.0,47,3.0,19.0,partly cloudy,1022.97,7,Summer,7.5,inland,Sunny
30.0,92,9.0,52.0,overcast,1016.07,3,Autumn,4.0,inland,Rainy
-1.0,91,2.0,91.0,partly cloudy,999.65,1,Winter,3.0,inland,Snowy
-9.0,49,1.5,58.0,partly cloudy,1132.2,8,Spring,16.5,mountain,Snowy
25.0,21,1.5,19.0,partly cloudy,1024.59,5,Summer,5.5,coastal,Sunny
24.0,34,3.0,7.0,clear,1022.8,11,Summer,8.0,coastal,Sunny
47.0,31,9.0,66.0,overcast,817.51,4,Summer,0.5,mountain,Cloudy
34.0,63,20.0,72.0,overcast,991.86,1,Summer,3.0,inland,Rainy
20.0,72,8.0,43.0,overcast,1016.74,3,Summer,8.5,coastal,Cloudy
4.0,84,11.5,93.0,overcast,985.66,3,Winter,3.0,mountain,Snowy
38.0,88,23.5,78.0,overcast,1002.81,6,Winter,6.5,inland,Cloudy
42.0,31,6.0,17.0,clear,1011.27,8,Winter,7.0,coastal,Sunny
44.0,49,10.0,5.0,partly cloudy,1010.38,10,Spring,10.0,mountain,Sunny
61.0,93,21.5,108.0,overcast,1007.88,13,Summer,11.0,coastal,Cloudy
-3.0,103,10.0,102.0,partly cloudy,981.12,13,Winter,2.0,inland,Snowy
49.0,92,13.5,108.0,overcast,1018.17,11,Spring,4.5,coastal,Rainy
10.0,60,14.5,78.0,overcast,1019.93,2,Spring,2.0,coastal,Rainy
23.0,44,6.5,1.0,clear,1028.61,7,Winter,5.0,inland,Sunny
17.0,30,15.0,70.0,overcast,1192.79,5,Autumn,5.5,inland,Cloudy
-3.0,74,16.5,99.0,overcast,980.2,1,Winter,4.5,mountain,Snowy
43.0,41,9.5,13.0,clear,1022.24,9,Summer,6.0,coastal,Sunny
20.0,47,4.0,5.0,partly cloudy,1014.91,10,Winter,5.0,inland,Sunny
-5.0,92,10.0,68.0,overcast,997.53,1,Winter,2.5,mountain,Snowy
19.0,64,15.0,23.0,overcast,1016.81,3,Winter,6.5,coastal,Cloudy
40.0,66,3.5,13.0,clear,1018.7,11,Summer,6.5,inland,Sunny
29.0,39,12.0,53.0,cloudy,873.32,13,Winter,6.5,inland,Rainy
40.0,37,8.5,2.0,clear,1025.95,11,Spring,5.5,mountain,Sunny
22.0,69,8.0,66.0,overcast,1001.46,0,Spring,4.0,mountain,Rainy
15.0,54,12.0,47.0,partly cloudy,1005.36,3,Spring,7.5,mountain,Cloudy
17.0,88,7.0,96.0,overcast,1007.77,1,Autumn,1.5,mountain,Rainy
3.0,71,4.5,81.0,overcast,982.78,1,Winter,2.0,mountain,Snowy
61.0,104,7.5,85.0,overcast,1005.83,11,Autumn,5.0,coastal,Cloudy
12.0,56,13.5,21.0,partly cloudy,1002.46,1,Spring,5.5,inland,Cloudy
24.0,63,10.0,76.0,partly cloudy,1006.05,0,Summer,2.5,coastal,Rainy
34.0,61,1.5,48.0,overcast,1004.8,4,Summer,6.5,mountain,Cloudy
31.0,61,7.0,9.0,clear,1021.2,9,Spring,8.5,inland,Sunny
20.0,71,11.5,53.0,overcast,991.0,1,Spring,4.0,inland,Rainy
13.0,107,6.5,90.0,partly cloudy,1005.07,8,Summer,10.0,inland,Cloudy
4.0,81,9.5,80.0,partly cloudy,984.34,1,Winter,1.5,mountain,Snowy
48.0,67,10.0,53.0,partly cloudy,1144.28,9,Winter,17.0,coastal,Cloudy
34.0,52,7.0,13.0,overcast,1009.3,1,Summer,8.0,coastal,Cloudy
32.0,67,7.5,40.0,overcast,1016.54,2,Winter,5.5,inland,Cloudy
26.0,69,4.5,44.0,overcast,1013.71,3,Spring,8.0,inland,Cloudy
30.0,80,17.5,54.0,overcast,991.7,3,Winter,4.5,coastal,Rainy
40.0,32,3.0,4.0,clear,1010.25,7,Spring,7.5,mountain,Sunny
37.0,26,10.0,5.0,clear,1029.93,6,Autumn,5.5,mountain,Sunny
29.0,56,7.0,3.0,clear,1010.5,11,Spring,5.0,coastal,Sunny
29.0,48,7.0,18.0,clear,1019.97,5,Spring,10.0,mountain,Sunny
27.0,48,1.0,18.0,clear,1017.13,11,Summer,6.0,inland,Sunny
-9.0,76,7.0,69.0,overcast,989.39,1,Winter,3.0,inland,Snowy
37.0,63,3.5,17.0,clear,1025.55,7,Winter,5.5,coastal,Sunny
-2.0,95,11.0,56.0,partly cloudy,990.33,0,Winter,1.0,inland,Snowy
24.0,48,3.5,14.0,clear,1028.58,8,Spring,6.0,coastal,Sunny
11.0,70,12.0,45.0,partly cloudy,1001.01,2,Spring,8.0,inland,Cloudy
35.0,57,4.0,5.0,partly cloudy,1011.76,11,Winter,5.0,coastal,Sunny
33.0,71,1.0,20.0,overcast,1004.68,1,Autumn,7.5,mountain,Cloudy
25.0,95,18.5,91.0,partly cloudy,1001.98,0,Winter,2.0,coastal,Rainy
4.0,98,15.5,67.0,partly cloudy,987.42,1,Winter,1.5,inland,Snowy
41.0,62,5.5,18.0,partly cloudy,1022.63,6,Spring,6.5,mountain,Sunny
16.0,50,8.0,10.0,overcast,1013.81,3,Spring,5.0,inland,Cloudy
3.0,63,17.0,68.0,overcast,997.09,1,Winter,3.5,mountain,Snowy
-6.0,60,10.0,71.0,overcast,987.38,0,Winter,1.5,mountain,Snowy
18.0,67,13.5,48.0,partly cloudy,1006.72,4,Winter,5.5,mountain,Cloudy
22.0,59,6.5,41.0,overcast,1015.79,1,Spring,8.5,inland,Cloudy
32.0,60,6.0,18.0,partly cloudy,1017.23,3,Winter,6.0,coastal,Cloudy
37.0,57,3.5,16.0,clear,1010.9,5,Autumn,9.5,mountain,Sunny
25.0,32,0.0,1.0,partly cloudy,1018.38,10,Winter,7.5,coastal,Sunny
5.0,56,2.0,54.0,cloudy,1132.46,6,Autumn,2.5,inland,Sunny
10.0,73,4.5,48.0,partly cloudy,1004.36,1,Autumn,6.0,inland,Cloudy
13.0,68,7.0,10.0,overcast,1013.89,3,Spring,5.5,inland,Cloudy
27.0,59,6.0,0.0,clear,1015.53,10,Autumn,7.0,coastal,Sunny
24.0,73,7.0,87.0,overcast,1006.09,0,Winter,2.0,coastal,Rainy
-8.0,71,11.5,14.0,partly cloudy,952.25,5,Spring,0.5,mountain,Snowy
29.0,54,9.0,1.0,clear,1016.32,6,Summer,8.0,mountain,Sunny
-4.0,66,20.0,70.0,partly cloudy,981.78,1,Winter,4.5,mountain,Snowy
15.0,65,2.5,44.0,overcast,1008.18,3,Summer,8.0,inland,Cloudy
14.0,64,3.0,46.0,partly cloudy,1006.65,4,Winter,8.5,mountain,Cloudy
26.0,77,5.5,14.0,partly cloudy,1010.16,1,Winter,8.5,mountain,Cloudy
22.0,69,1.0,19.0,partly cloudy,1011.5,2,Autumn,6.0,mountain,Cloudy
11.0,88,7.0,74.0,overcast,1017.24,0,Spring,2.5,mountain,Rainy
31.0,68,9.0,41.0,partly cloudy,1016.6,2,Spring,7.0,inland,Cloudy
41.0,20,1.5,13.0,clear,1028.27,5,Winter,9.0,mountain,Sunny
-5.0,67,4.0,64.0,overcast,991.81,1,Winter,4.0,inland,Snowy
10.0,76,6.5,46.0,overcast,1016.95,3,Autumn,7.5,inland,Cloudy
33.0,54,8.0,39.0,overcast,1002.62,4,Autumn,8.0,mountain,Cloudy
25.0,51,10.0,31.0,partly cloudy,1019.42,3,Spring,5.5,coastal,Cloudy
-4.0,34,3.0,31.0,cloudy,1033.54,13,Spring,16.5,mountain,Cloudy
44.0,36,0.0,50.0,cloudy,1028.74,12,Winter,9.5,inland,Sunny
11.0,82,6.5,55.0,overcast,1010.42,0,Spring,3.0,inland,Rainy
-7.0,96,2.5,71.0,overcast,981.5,1,Winter,5.0,inland,Snowy
29.0,42,0.0,14.0,partly cloudy,1029.98,7,Spring,7.5,mountain,Sunny
31.0,79,15.5,72.0,overcast,1015.17,3,Winter,1.5,mountain,Rainy
26.0,23,4.5,5.0,clear,1023.02,6,Summer,7.0,mountain,Sunny
52.0,75,22.5,103.0,partly cloudy,1017.47,13,Summer,3.5,mountain,Cloudy
-9.0,85,9.0,75.0,partly cloudy,983.88,1,Winter,2.0,inland,Snowy
42.0,52,4.0,13.0,clear,1023.36,6,Winter,5.5,coastal,Sunny
31.0,67,19.5,86.0,overcast,1005.02,1,Summer,4.0,coastal,Rainy
20.0,96,19.0,78.0,overcast,1010.81,1,Spring,1.5,inland,Rainy
-2.0,82,11.5,59.0,partly cloudy,994.22,1,Winter,3.0,inland,Snowy
-4.0,90,10.5,80.0,overcast,988.07,1,Winter,3.0,inland,Snowy
24.0,23,9.0,18.0,clear,1020.46,7,Winter,7.0,coastal,Sunny
24.0,83,20.0,101.0,overcast,995.39,3,Winter,0.5,inland,Rainy
19.0,97,9.0,56.0,overcast,1015.74,3,Spring,2.0,mountain,Rainy
34.0,48,6.5,17.0,clear,1018.92,11,Summer,7.5,coastal,Sunny
18.0,86,7.0,66.0,partly cloudy,1011.66,3,Summer,3.5,mountain,Rainy
40.0,62,6.0,12.0,clear,1022.43,10,Winter,7.0,inland,Sunny
15.0,63,6.5,61.0,overcast,1015.01,3,Winter,1.0,mountain,Rainy
3.0,85,17.5,80.0,overcast,980.33,0,Winter,1.5,mountain,Snowy
25.0,39,10.5,48.0,overcast,992.95,0,Spring,10.0,mountain,Cloudy
17.0,82,10.0,84.0,partly cloudy,1019.58,3,Autumn,5.0,mountain,Rainy
18.0,77,12.0,27.0,overcast,1007.32,4,Spring,6.0,coastal,Cloudy
29.0,20,6.5,7.0,partly cloudy,1023.84,7,Autumn,9.5,inland,Sunny
-17.0,99,3.0,82.0,overcast,983.06,0,Winter,3.0,mountain,Snowy
28.0,70,39.0,80.0,overcast,1005.48,13,Spring,0.5,coastal,Rainy
36.0,40,6.5,3.0,clear,1015.23,9,Summer,9.5,inland,Sunny
19.0,56,3.0,22.0,partly cloudy,1008.09,2,Summer,8.0,coastal,Cloudy
-4.0,72,2.0,19.0,cloudy,988.15,9,Summer,18.0,coastal,Rainy
39.0,96,8.5,71.0,partly cloudy,1011.43,7,Spring,10.0,inland,Cloudy
24.0,75,10.0,67.0,overcast,994.12,3,Spring,4.5,inland,Rainy
21.0,52,6.0,43.0,overcast,1009.87,2,Spring,6.0,coastal,Cloudy
29.0,63,11.0,54.0,overcast,995.02,3,Autumn,5.0,inland,Rainy
-7.0,78,22.5,90.0,overcast,991.29,4,Winter,1.5,inland,Snowy
2.0,99,8.0,81.0,partly cloudy,998.49,14,Winter,2.0,inland,Snowy
10.0,107,22.0,94.0,partly cloudy,1003.89,14,Autumn,3.0,coastal,Cloudy
-4.0,82,2.0,65.0,overcast,982.57,0,Winter,1.5,inland,Snowy
11.0,64,7.5,58.0,partly cloudy,984.15,0,Winter,0.5,inland,Sunny
-12.0,47,9.5,76.0,cloudy,1167.73,4,Summer,5.5,mountain,Sunny
-3.0,85,17.0,58.0,partly cloudy,991.2,1,Winter,5.0,mountain,Snowy
-7.0,93,9.0,60.0,overcast,995.63,1,Winter,4.0,inland,Snowy
33.0,78,5.5,92.0,partly cloudy,994.83,0,Summer,1.5,mountain,Rainy
-9.0,97,10.0,61.0,overcast,993.81,1,Winter,2.0,inland,Snowy
33.0,92,6.5,76.0,overcast,993.69,3,Spring,2.5,inland,Rainy
10.0,72,11.5,90.0,overcast,1007.97,3,Spring,3.0,mountain,Rainy
33.0,79,4.5,43.0,overcast,1007.94,1,Spring,7.0,coastal,Cloudy
24.0,34,3.0,7.0,clear,1022.8,11,Summer,8.0,coastal,Sunny
0.0,88,17.5,53.0,overcast,990.39,1,Winter,4.5,inland,Snowy
23.0,73,10.0,90.0,partly cloudy,1006.81,1,Autumn,2.0,mountain,Rainy
29.0,77,3.5,22.0,overcast,1018.95,3,Winter,7.0,coastal,Cloudy
28.0,33,9.5,2.0,clear,1012.55,8,Winter,9.5,inland,Sunny
-6.0,33,1.0,76.0,cloudy,1084.82,8,Winter,11.0,coastal,Snowy
-2.0,96,6.0,66.0,overcast,984.93,0,Winter,1.5,inland,Snowy
4.0,67,2.0,87.0,partly cloudy,989.93,0,Winter,2.5,mountain,Snowy
14.0,56,13.0,19.0,partly cloudy,1006.87,2,Winter,6.5,coastal,Cloudy
32.0,61,13.5,47.0,partly cloudy,1003.38,4,Summer,5.5,coastal,Cloudy
-8.0,66,4.0,75.0,overcast,981.63,0,Winter,2.0,mountain,Snowy
-8.0,71,10.0,91.0,overcast,998.32,0,Winter,1.5,mountain,Snowy
23.0,64,1.0,5.0,clear,1013.38,6,Autumn,7.5,coastal,Sunny
11.0,68,7.0,81.0,partly cloudy,1004.46,3,Summer,1.5,inland,Rainy
21.0,44,14.0,10.0,partly cloudy,1072.81,8,Summer,2.5,coastal,Snowy
-8.0,76,5.5,61.0,overcast,990.26,1,Winter,2.0,inland,Snowy
-4.0,68,17.5,73.0,overcast,982.14,1,Winter,3.5,inland,Snowy
33.0,72,9.0,64.0,overcast,1015.3,3,Spring,2.0,coastal,Rainy
85.0,72,11.5,101.0,clear,1028.71,6,Spring,7.0,mountain,Sunny
30.0,43,9.0,2.0,partly cloudy,1027.38,11,Spring,7.5,coastal,Sunny
0.0,95,10.0,66.0,overcast,981.55,0,Winter,1.0,inland,Snowy
-6.0,81,14.0,89.0,overcast,986.16,0,Winter,1.5,inland,Snowy
31.0,83,8.5,99.0,partly cloudy,1003.78,2,Spring,2.5,mountain,Rainy
-4.0,90,30.0,100.0,overcast,984.37,3,Winter,4.5,inland,Snowy
-5.0,36,9.0,72.0,partly cloudy,1089.04,3,Winter,2.0,inland,Snowy
28.0,77,4.5,68.0,partly cloudy,1175.6,14,Autumn,0.0,coastal,Snowy
19.0,70,10.0,21.0,partly cloudy,1014.9,1,Winter,6.5,inland,Cloudy
41.0,39,0.5,14.0,clear,1021.44,8,Summer,8.0,mountain,Sunny
-9.0,91,18.0,97.0,partly cloudy,980.52,0,Winter,4.5,mountain,Snowy
-7.0,88,12.5,98.0,overcast,980.31,1,Winter,3.0,inland,Snowy
24.0,93,6.0,70.0,partly cloudy,1015.59,0,Winter,4.0,coastal,Rainy
49.0,34,3.0,64.0,overcast,1118.38,9,Autumn,5.0,coastal,Sunny
31.0,71,11.5,51.0,overcast,999.2,2,Winter,4.0,coastal,Rainy
4.0,83,8.0,97.0,partly cloudy,992.85,1,Winter,5.0,mountain,Snowy
-5.0,65,14.0,75.0,overcast,980.83,1,Winter,3.0,inland,Snowy
27.0,83,10.5,72.0,overcast,1004.11,1,Spring,4.0,mountain,Rainy
28.0,78,3.5,61.0,cloudy,898.87,10,Winter,1.5,coastal,Rainy
18.0,50,3.5,19.0,overcast,1017.8,3,Summer,7.0,inland,Cloudy
10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,Cloudy
17.0,72,6.0,48.0,partly cloudy,1017.4,3,Spring,5.5,coastal,Cloudy
29.0,56,6.5,4.0,clear,1026.53,7,Summer,7.0,mountain,Sunny
22.0,77,6.0,14.0,overcast,1015.25,2,Summer,6.0,mountain,Cloudy
11.0,67,8.5,59.0,overcast,1004.46,2,Summer,4.5,coastal,Rainy
27.0,79,3.5,18.0,partly cloudy,1003.54,1,Winter,6.5,inland,Cloudy
-9.0,97,10.0,61.0,overcast,993.81,1,Winter,2.0,inland,Snowy
10.0,71,2.0,10.0,overcast,1008.29,3,Winter,8.5,inland,Cloudy
-6.0,81,42.0,97.0,overcast,999.45,8,Winter,2.0,inland,Snowy
-6.0,34,1.5,42.0,partly cloudy,864.11,13,Autumn,6.0,coastal,Rainy
33.0,64,2.5,13.0,partly cloudy,1015.37,2,Summer,7.5,coastal,Cloudy
-2.0,74,0.5,37.0,overcast,993.32,2,Winter,4.5,inland,Sunny
21.0,57,9.5,33.0,partly cloudy,1014.18,3,Autumn,5.5,mountain,Cloudy
34.0,74,3.5,49.0,overcast,1015.82,3,Summer,6.0,inland,Cloudy
40.0,38,10.0,17.0,clear,1014.72,6,Winter,9.5,coastal,Sunny
30.0,96,7.5,73.0,overcast,1006.24,0,Autumn,3.0,mountain,Rainy
10.0,55,7.5,22.0,partly cloudy,1007.33,3,Autumn,5.5,mountain,Cloudy
26.0,27,5.5,14.0,partly cloudy,1027.6,7,Spring,7.5,coastal,Sunny
99.0,108,13.0,105.0,clear,1016.03,13,Spring,4.5,coastal,Sunny
29.0,62,13.5,33.0,overcast,1017.15,4,Summer,7.5,coastal,Cloudy
0.0,65,0.5,79.0,partly cloudy,990.82,1,Winter,4.5,inland,Snowy
37.0,60,0.5,14.0,clear,1017.11,8,Winter,7.0,mountain,Sunny
3.0,96,3.0,68.0,overcast,984.04,1,Winter,4.0,inland,Snowy
-16.0,20,3.5,35.0,overcast,1029.27,6,Summer,14.5,coastal,Sunny
22.0,81,17.0,83.0,overcast,1014.86,1,Winter,1.5,inland,Rainy
19.0,53,6.5,17.0,overcast,1016.42,2,Autumn,7.5,mountain,Cloudy
12.0,79,7.0,33.0,overcast,1013.0,4,Autumn,8.0,inland,Cloudy
11.0,89,23.5,92.0,overcast,1011.31,14,Summer,4.0,inland,Cloudy
20.0,84,5.5,108.0,partly cloudy,1015.68,2,Autumn,8.5,coastal,Sunny
26.0,38,2.5,50.0,partly cloudy,836.75,12,Autumn,6.0,coastal,Snowy
26.0,86,9.0,74.0,partly cloudy,998.68,3,Spring,3.0,coastal,Rainy
17.0,76,14.0,78.0,overcast,994.45,3,Summer,3.0,mountain,Rainy
21.0,94,13.5,81.0,overcast,1006.73,3,Autumn,2.0,coastal,Rainy
13.0,75,0.5,33.0,overcast,1006.64,1,Spring,8.0,mountain,Cloudy
14.0,53,10.0,29.0,partly cloudy,1018.91,1,Winter,8.5,coastal,Cloudy
10.0,85,15.5,89.0,overcast,991.09,2,Winter,1.5,coastal,Rainy
-3.0,76,12.0,63.0,overcast,999.15,0,Winter,2.0,mountain,Snowy
44.0,25,1.0,6.0,partly cloudy,1016.02,10,Summer,5.5,coastal,Sunny
28.0,64,16.5,61.0,overcast,1006.11,3,Winter,1.5,mountain,Rainy
34.0,63,19.0,61.0,overcast,1001.99,3,Autumn,3.0,inland,Rainy
29.0,30,5.0,18.0,clear,1024.95,5,Autumn,9.0,inland,Sunny
36.0,29,2.5,10.0,clear,1027.12,9,Winter,5.5,mountain,Sunny
32.0,57,9.0,6.0,clear,1021.55,5,Winter,5.5,coastal,Sunny
-3.0,73,18.5,61.0,partly cloudy,986.66,1,Winter,1.5,mountain,Snowy
-5.0,80,12.5,71.0,overcast,981.15,0,Winter,3.5,mountain,Snowy
3.0,64,2.5,78.0,overcast,989.12,1,Winter,2.0,inland,Snowy
33.0,22,6.5,3.0,clear,1022.31,10,Winter,7.0,inland,Sunny
17.0,96,12.0,66.0,overcast,1008.91,0,Spring,3.5,mountain,Rainy
3.0,93,11.5,76.0,overcast,996.57,1,Winter,4.0,mountain,Snowy
25.0,75,9.0,13.0,overcast,1010.59,2,Summer,5.5,coastal,Cloudy
36.0,78,13.0,77.0,cloudy,982.29,5,Autumn,12.5,inland,Snowy
-10.0,84,14.5,78.0,overcast,990.78,1,Winter,3.5,mountain,Snowy
-7.0,98,30.0,86.0,overcast,985.11,4,Winter,1.0,inland,Snowy
12.0,86,17.5,82.0,partly cloudy,998.91,3,Autumn,3.5,coastal,Rainy
-2.0,96,10.5,82.0,overcast,989.95,1,Winter,3.5,inland,Snowy
33.0,46,6.0,6.0,partly cloudy,1023.19,10,Spring,9.5,inland,Sunny
0.0,89,6.5,98.0,overcast,996.48,6,Winter,3.0,inland,Snowy
-4.0,75,10.5,63.0,overcast,991.06,0,Winter,3.0,inland,Snowy
40.0,56,9.0,16.0,clear,1015.88,5,Winter,9.0,coastal,Sunny
11.0,66,12.5,28.0,partly cloudy,1146.89,1,Autumn,2.5,inland,Snowy
42.0,34,0.5,7.0,clear,1024.73,6,Winter,6.5,inland,Sunny
2.0,97,11.0,105.0,overcast,995.35,11,Winter,1.0,inland,Snowy
31.0,69,7.5,56.0,overcast,1003.59,2,Autumn,1.0,inland,Rainy
-2.0,79,7.5,75.0,overcast,988.72,0,Winter,3.5,mountain,Snowy
18.0,102,15.0,104.0,clear,1018.3,5,Autumn,5.0,coastal,Sunny
34.0,68,7.0,45.0,partly cloudy,1008.45,3,Spring,8.5,coastal,Cloudy
31.0,55,11.0,93.0,overcast,1140.84,2,Winter,8.0,mountain,Cloudy
4.0,73,0.0,88.0,overcast,992.33,1,Winter,3.0,inland,Snowy
31.0,29,7.0,16.0,partly cloudy,1023.21,5,Spring,7.0,coastal,Sunny
22.0,54,0.5,46.0,partly cloudy,1013.82,2,Spring,6.0,mountain,Cloudy
107.0,78,8.5,106.0,clear,1024.65,4,Winter,11.0,coastal,Sunny
23.0,91,16.0,92.0,overcast,1006.15,0,Winter,1.0,inland,Rainy
29.0,88,8.0,79.0,partly cloudy,993.58,3,Spring,2.0,inland,Rainy
66.0,81,10.0,97.0,clear,1015.03,11,Summer,4.5,mountain,Sunny
41.0,54,9.0,4.0,partly cloudy,1013.57,11,Autumn,6.0,inland,Sunny
9.0,98,12.0,89.0,overcast,1001.84,13,Spring,0.5,coastal,Rainy
26.0,63,0.5,40.0,partly cloudy,1011.27,1,Winter,7.0,inland,Cloudy
25.0,67,7.0,49.0,partly cloudy,1010.71,1,Autumn,6.5,inland,Cloudy
30.0,71,31.0,96.0,overcast,1018.84,7,Summer,2.0,mountain,Rainy
35.0,57,6.5,10.0,clear,1017.34,5,Autumn,9.0,coastal,Sunny
27.0,72,15.5,57.0,overcast,991.14,1,Summer,4.0,coastal,Rainy
-2.0,70,17.0,61.0,overcast,981.11,1,Winter,2.0,inland,Snowy
39.0,96,8.5,71.0,partly cloudy,1011.43,7,Spring,10.0,inland,Cloudy
-5.0,69,17.0,76.0,overcast,981.49,1,Winter,3.5,inland,Snowy
22.0,72,5.5,84.0,partly cloudy,994.51,3,Spring,2.5,mountain,Rainy
31.0,55,4.0,10.0,partly cloudy,1027.98,8,Spring,7.5,mountain,Sunny
29.0,70,2.5,27.0,overcast,1017.69,2,Winter,7.5,coastal,Cloudy
53.0,98,35.0,85.0,partly cloudy,1007.48,9,Summer,2.5,inland,Rainy
26.0,70,17.5,94.0,overcast,990.94,0,Autumn,4.5,coastal,Rainy
-9.0,46,6.5,35.0,partly cloudy,978.59,7,Autumn,0.5,inland,Cloudy
28.0,41,11.5,42.0,overcast,944.45,1,Summer,5.0,coastal,Sunny
-7.0,99,2.5,53.0,overcast,997.66,0,Winter,4.5,inland,Snowy
-10.0,87,15.0,67.0,overcast,986.19,0,Winter,1.5,inland,Snowy
22.0,73,17.5,73.0,overcast,1001.52,3,Autumn,3.0,coastal,Rainy
10.0,53,3.0,18.0,overcast,1013.03,4,Autumn,6.0,inland,Cloudy
44.0,49,10.0,5.0,partly cloudy,1010.38,10,Spring,10.0,mountain,Sunny
26.0,99,18.0,83.0,overcast,999.85,2,Winter,3.0,mountain,Rainy
21.0,67,8.0,6.0,partly cloudy,1026.98,9,Autumn,7.5,coastal,Sunny
29.0,57,5.0,9.0,clear,1018.93,10,Summer,8.0,mountain,Sunny
31.0,76,14.5,31.0,cloudy,1133.11,10,Spring,15.5,mountain,Snowy
27.0,22,10.5,43.0,cloudy,979.95,5,Autumn,4.0,coastal,Snowy
-4.0,71,9.5,62.0,overcast,990.38,1,Winter,4.0,mountain,Snowy
16.0,66,9.0,71.0,overcast,1006.19,1,Summer,4.5,inland,Rainy
37.0,34,6.5,13.0,partly cloudy,1017.54,5,Spring,5.5,inland,Sunny
34.0,68,2.0,26.0,partly cloudy,1018.39,1,Winter,6.5,mountain,Cloudy
33.0,74,3.5,34.0,partly cloudy,1009.8,1,Winter,7.5,mountain,Cloudy
15.0,69,13.0,40.0,partly cloudy,1005.58,2,Spring,6.5,coastal,Cloudy
33.0,75,17.5,94.0,overcast,1015.21,3,Autumn,5.0,mountain,Rainy
44.0,38,8.0,2.0,partly cloudy,1026.88,8,Spring,10.0,inland,Sunny
15.0,88,10.0,74.0,overcast,1013.37,3,Summer,4.5,mountain,Rainy
12.0,67,7.5,38.0,partly cloudy,1017.41,1,Spring,8.0,mountain,Cloudy
-2.0,77,16.0,89.0,overcast,997.1,0,Winter,4.0,mountain,Snowy
17.0,86,27.5,94.0,overcast,1019.99,14,Spring,6.5,inland,Rainy
-6.0,93,38.0,97.0,partly cloudy,997.52,7,Winter,5.5,mountain,Snowy
-3.0,64,2.0,53.0,overcast,983.9,1,Winter,1.5,inland,Snowy
21.0,67,9.0,88.0,partly cloudy,1013.69,1,Winter,4.0,mountain,Rainy
-1.0,88,3.0,82.0,overcast,985.51,1,Winter,3.0,mountain,Snowy
40.0,20,0.5,19.0,clear,1013.09,9,Spring,8.0,coastal,Sunny
-4.0,74,17.0,56.0,overcast,980.29,1,Winter,2.5,mountain,Snowy
25.0,57,3.5,0.0,partly cloudy,1016.85,10,Summer,8.5,inland,Sunny
-6.0,92,8.5,68.0,overcast,984.01,1,Winter,2.5,mountain,Snowy
13.0,75,2.5,16.0,overcast,1008.28,2,Winter,6.0,coastal,Cloudy
24.0,64,14.5,77.0,partly cloudy,1018.33,2,Spring,2.0,coastal,Rainy
24.0,64,13.5,36.0,overcast,1013.25,2,Spring,5.5,mountain,Cloudy
23.0,43,4.0,0.0,clear,1015.94,5,Autumn,7.0,inland,Sunny
18.0,59,8.0,36.0,partly cloudy,1017.4,1,Spring,6.5,coastal,Cloudy
4.0,69,8.5,75.0,overcast,998.4,0,Winter,4.0,mountain,Snowy
3.0,89,1.5,56.0,overcast,996.99,1,Winter,3.0,mountain,Snowy
-4.0,101,34.0,76.0,overcast,988.5,3,Winter,0.0,mountain,Snowy
17.0,70,5.5,16.0,partly cloudy,1014.79,1,Summer,7.0,inland,Cloudy
29.0,77,8.0,20.0,overcast,1001.24,2,Summer,6.5,mountain,Cloudy
-8.0,99,16.0,90.0,overcast,987.61,0,Winter,3.5,inland,Snowy
0.0,72,11.5,10.0,overcast,951.01,6,Summer,7.5,mountain,Sunny
39.0,84,32.5,71.0,partly cloudy,1019.59,3,Winter,4.0,mountain,Rainy
13.0,61,8.0,93.0,partly cloudy,1006.88,2,Autumn,4.5,inland,Rainy
33.0,56,9.0,19.0,overcast,1008.6,4,Spring,8.5,mountain,Cloudy
26.0,95,23.5,81.0,partly cloudy,1005.28,8,Winter,7.5,coastal,Cloudy
4.0,78,13.5,60.0,overcast,999.91,0,Winter,4.5,mountain,Snowy
40.0,96,11.5,95.0,partly cloudy,1005.06,10,Spring,7.0,inland,Cloudy
41.0,65,0.5,14.0,partly cloudy,1013.75,10,Winter,6.0,inland,Sunny
28.0,54,9.5,1.0,clear,1024.68,8,Winter,9.0,mountain,Sunny
-14.0,83,15.0,108.0,overcast,999.33,11,Winter,4.0,inland,Snowy
2.0,96,14.0,90.0,partly cloudy,994.56,1,Winter,1.5,inland,Snowy
36.0,89,16.5,99.0,partly cloudy,1023.65,7,Spring,5.0,coastal,Sunny
-5.0,77,0.5,93.0,overcast,985.06,0,Winter,4.0,inland,Snowy
-7.0,72,13.0,79.0,overcast,998.68,1,Winter,1.5,mountain,Snowy
36.0,87,35.5,103.0,overcast,1003.99,7,Autumn,5.5,mountain,Rainy
31.0,78,3.5,40.0,overcast,1008.57,2,Winter,8.0,mountain,Cloudy
