Y,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
331200.0,5.5658,52,2332,433,1135,440,34.17,-118.28,26867.5448134457,13514.9747052482,192161.120422128,479701.906751426,547736.731240318
151600.0,3.0856,49,1104,266,668,297,34.04,-118.35,14612.743285081,9889.50861106229,184034.942807258,486399.932670917,554402.847615754
221100.0,2.2429,52,1911,415,777,412,32.73,-117.13,6870.36984313573,179738.317108629,3312.52449675751,670846.71503512,738827.38609153
108300.0,1.1111,19,1207,243,721,207,37.81,-122.28,2599.63896101145,553647.898802722,732439.298088987,62826.2458140826,13885.0621478909
167500.0,3.7321,41,834,166,603,179,33.89,-118.08,17240.9569228378,23521.6033726642,156017.322552531,515254.369399965,583281.157782204
336200.0,4.4271,44,1362,237,709,247,33.88,-118.36,3884.20409382156,21951.1468814481,170806.204187338,499560.567867134,567497.618489642
143200.0,1.9141,15,2483,544,835,380,39.09,-122.9,64702.8138853255,697404.454583617,876798.868352373,214008.718297644,151923.218276072
155700.0,2.3594,16,1536,298,646,208,39.32,-120.19,182176.841401794,610871.759543382,783119.972364568,266000.294696043,259877.822425214
129200.0,2.1484,19,3173,678,2204,606,33.75,-117.31,50154.002704099,92492.4451845179,115835.861037158,575083.832634732,643010.481607249
161800.0,5.5137,15,2874,592,1382,586,33.63,-117.73,11531.1917034583,66746.2893418819,114623.979890142,558307.939773183,626341.744085538
252200.0,6.2141,4,8301,1333,3941,1236,33.92,-117.7,40725.0279160249,52239.4444182135,142963.812451161,536400.44543504,604394.190502053
195800.0,2.5,12,1895,600,983,519,37.92,-122.31,3318.4126274715,564509.859553516,743434.596462104,74651.3803659772,19418.8612348109
187500.0,1.8393,18,393,189,429,188,33.75,-118.28,1730.14461295974,33773.7270129352,155099.020757454,515473.495812083,583387.133891849
74700.0,2.6611,11,4832,993,2190,888,36.75,-119.72,179846.509056194,328455.13782897,505821.079577797,203550.824038052,265571.965284769
105800.0,2.7827,9,4288,1017,3156,900,34.1,-117.45,69832.6732418982,73292.3665992694,156241.589371162,538692.626713619,606462.567948933
231300.0,2.4659,27,669,131,314,106,34.39,-119.34,8855.98634816006,107568.755527612,274627.174552708,400210.326563905,467648.164915657
145900.0,4.4853,23,1970,296,935,279,37.99,-121.83,10444.9324679383,543719.760356674,723110.821769197,72990.4533719054,57981.7555696585
47500.0,1.5625,36,607,155,483,146,36.74,-119.81,173248.948797206,330859.351054366,508699.884595281,196383.25899483,258905.445537097
243100.0,3.1579,22,5822,1707,3335,1585,34.0,-118.44,6400.95652001361,19001.3586986295,185741.913773393,484541.52625378,552496.380161799
500001.0,8.0331,34,1764,243,692,223,37.26,-122.02,24677.613190168,493500.635416901,671540.826683828,14020.888984781,67691.2143848662
484600.0,5.9245,52,2134,277,936,285,37.73,-122.47,6073.51862505425,558600.523765041,736890.629116389,67177.5347165529,5956.94828738132
56100.0,3.1071,24,544,112,442,106,36.28,-119.81,136673.567159843,285706.479602684,464708.213532984,219457.162989793,285891.447467675
461300.0,5.5951,44,1873,286,635,283,34.04,-118.39,10999.9302443249,13549.3452150568,186286.369558256,484033.212678573,552023.712780211
255000.0,1.2059,18,1781,765,1913,702,33.98,-118.22,20924.9458146507,8323.47805872896,171569.569320933,499242.790779034,567261.969308268
247800.0,4.2155,8,8806,1401,3159,1059,32.65,-117.04,9120.00321004565,191858.129814565,13485.3371572459,683059.121600501,751043.33877404
285400.0,6.4858,12,5241,985,2048,943,33.68,-118.0,8045.2611791896,47110.457699066,132623.67570495,537838.922251902,605837.724576207
240000.0,3.0321,32,4039,984,2675,941,34.23,-118.53,22588.3615339173,32940.0241277186,210880.209786239,459570.287646855,527577.38445283
69800.0,3.3472,19,1265,228,755,218,38.65,-121.95,58969.5497455038,609409.265139594,788691.237577072,146253.182609241,106098.142803545
350000.0,0.536,16,18,6,3,4,34.04,-118.44,6598.97697321488,18138.6959591183,189165.516743866,481096.535844464,549068.479217166
173300.0,3.875,15,6409,1363,3359,1267,34.1,-117.87,46286.8619780865,34824.3649477664,167397.336502008,511114.210977787,579096.408206392
158500.0,4.2361,2,2629,509,1044,522,33.19,-117.26,11404.8054140986,132241.965517944,53537.2341633179,623855.479897018,691889.670440171
500001.0,3.575,52,3095,682,1269,639,37.77,-122.45,3136.88472544361,560579.904946141,739000.855008602,68885.4699463083,1702.18935739621
101900.0,2.125,37,1149,280,1016,250,33.88,-118.22,14109.3579856773,19275.7936003458,162618.125886554,507737.880360873,575731.172730449
143800.0,1.1667,40,885,312,799,221,34.01,-118.29,19359.2119834809,6346.06689374381,178051.981993225,492517.283304101,560527.922999882
153100.0,2.2344,34,1083,364,1132,338,34.06,-118.22,26793.9444906145,2346.40643019951,178905.89328801,492521.819890531,560553.114495115
377000.0,5.6383,27,3184,520,1121,493,36.5,-121.73,17754.3783244629,417362.262671577,593065.973237704,94024.8090776196,154697.980697405
181100.0,5.8686,15,2052,405,1380,409,37.38,-121.86,21561.5893820097,493383.343708315,672070.037922585,5746.99803794504,66736.7971508981
143500.0,2.0694,33,1495,474,1272,447,33.97,-118.35,13038.0524720519,13403.1894624799,177896.250658568,492378.683701753,560358.427368711
183400.0,4.5306,36,1585,323,1205,343,33.93,-118.09,21016.4062305839,19633.9577106612,160246.133505533,511292.447968041,579323.01256858
295400.0,3.3125,9,5409,1019,594,327,38.7,-123.49,6273.090563881,698088.094617896,876617.615877814,206372.109538229,138390.993799875
113200.0,2.2292,28,3671,886,1733,820,38.62,-121.4,62773.8771426909,581196.059107752,759804.750034197,149225.335300751,130274.197552782
113300.0,4.5122,36,2386,396,1176,374,33.93,-117.43,54722.1922074678,76238.1757098384,137312.139027032,553112.498901844,620994.754766102
500001.0,8.1871,18,1947,250,605,184,37.35,-121.75,31696.6948018531,484384.69972784,663207.767490959,12746.6731428264,76345.8524686042
320700.0,7.0544,25,2496,351,1034,367,37.41,-121.81,24218.4995267527,492891.623446901,671724.616481553,11067.6313722922,68077.4492164784
93800.0,3.9028,25,848,153,436,155,39.52,-121.49,160115.749647481,673087.961917622,850383.81842795,245430.592124911,210653.461481668
118100.0,2.2813,29,1961,565,1002,569,32.75,-117.14,8027.19554673163,177379.21092039,4290.2693225417,668529.180736898,736512.438749268
397900.0,3.3864,45,2195,483,1265,455,34.08,-118.36,15163.2155032597,11150.2402518135,188145.167999455,482409.552260869,550420.683045107
331200.0,5.5658,52,2332,433,1135,440,34.17,-118.28,26867.5448134457,13514.9747052482,192161.120422128,479701.906751426,547736.731240318
181500.0,4.4432,35,2049,390,1286,385,34.23,-118.43,24660.9165050918,26167.4655992235,205429.987747275,465569.181846266,533597.005076694
85700.0,2.025,20,5258,1514,3780,1404,34.06,-117.27,75223.4787784857,89703.2212489775,149816.941598259,553878.344735662,621557.77489888
500001.0,10.0595,26,1582,196,573,182,34.19,-118.9,19442.0754603761,62327.7205066277,229990.38573787,441826.848705352,509590.414574711
183800.0,5.4819,12,2465,412,1226,428,33.17,-117.1,21812.2690056342,144360.668633387,50832.4846628367,635381.418554167,703413.511349167
272600.0,6.4385,24,1543,257,824,271,34.04,-118.09,32848.2860548638,14224.7426378643,170651.344925344,502144.45855402,570179.157848588
235900.0,6.057,21,2603,404,1350,390,33.85,-117.82,27958.5627251066,45087.6455857105,140209.153385839,534526.308195987,602557.117497789
500001.0,14.5833,24,421,64,163,75,37.92,-122.52,4332.06588550285,576919.313792934,755526.460684906,85281.9972024654,18008.9109917227
500001.0,6.3794,35,3646,552,1409,534,34.2,-118.21,34000.3509787885,16720.6827984142,191588.978620606,481551.31426166,549582.505078353
404800.0,3.9243,44,3558,839,1779,832,37.42,-122.15,7499.8894144741,514235.452476224,692420.55710192,24574.4368118611,46512.2120937814
184800.0,3.9063,18,2474,449,1269,431,35.47,-120.66,21556.3434692586,271232.828656572,444461.809992841,234952.378800364,301018.394420819
281900.0,4.1645,32,4308,717,2002,695,37.28,-121.89,27210.9511393708,487069.289543035,665466.211046419,6174.9046852793,72770.2517413536
112500.0,1.9483,16,2627,613,1054,623,36.82,-119.72,184618.173568378,335555.077973746,512689.551104878,201111.775713546,262228.115771936
89400.0,2.9554,19,897,180,276,110,40.13,-120.71,240837.83529783,710252.055115727,883248.769082199,327232.221469435,301293.809737962
120000.0,3.1346,50,1843,326,892,314,33.95,-118.3,13326.1063054137,12497.3356078844,173291.908076436,497032.922266917,565023.16187811
91700.0,1.5625,38,2457,624,1516,482,37.75,-122.16,5824.56752557681,541632.768905475,720504.351832424,51754.693777353,23997.2430950119
150400.0,3.8068,34,1226,180,359,167,38.63,-121.39,64104.5151598835,581725.066694757,760299.8436744,150543.430533382,131677.364094794
366700.0,7.0175,37,1229,181,420,176,37.82,-122.2,9056.08442765898,549784.071610634,728708.731743022,60286.2604745384,20957.4193571316
500001.0,5.8758,16,9728,2211,3026,1899,34.05,-118.41,9578.26421489949,15324.675854923,188300.22012545,481999.867387377,549986.956347147
158500.0,4.2361,2,2629,509,1044,522,33.19,-117.26,11404.8054140986,132241.965517944,53537.2341633179,623855.479897018,691889.670440171
159100.0,5.5842,5,4303,613,2206,621,38.04,-121.35,15455.7116919688,523953.967866684,703171.852483757,91761.5685769783,99370.5417733776
434500.0,8.7589,32,1779,241,721,258,37.89,-122.16,15237.1942705771,553336.364507624,732408.603867637,65991.7727293302,27095.0099107763
254900.0,6.0994,25,2237,331,1121,365,34.18,-118.95,19366.1907266537,66556.3094991933,232493.913347549,439982.058954124,507687.00387304
173800.0,3.7672,19,3369,673,1834,646,35.5,-120.68,21562.5348729805,274629.947003329,448053.325319502,231157.131744407,297226.879987662
262300.0,6.0965,34,1971,316,917,307,34.24,-118.49,24799.1259920667,30817.6670322034,209561.778553755,461115.042183202,529134.336170296
280400.0,7.3343,37,2839,390,1006,400,38.58,-121.37,59499.6182941888,576040.615058232,754650.222948127,145783.098431686,128990.06578832
82100.0,2.2566,42,2905,561,1457,551,37.32,-121.03,86443.8775739155,441936.556902422,621342.327412041,76328.0649496493,133453.533614157
184500.0,3.625,25,2963,552,1162,556,32.8,-117.08,15796.4490203179,176209.314698466,12053.4858396962,667779.327242952,735788.132904913
140200.0,4.0675,11,4577,836,1944,700,38.73,-120.63,108198.123110804,562232.595103179,738280.32633681,190472.373472687,189838.957375536
213800.0,2.9074,16,6647,2098,4649,1903,37.55,-121.99,10036.2546974109,515087.333337929,693878.332475052,25343.3171988257,46143.0420647851
167800.0,3.2093,32,3304,714,2032,690,33.98,-118.07,26874.1804703736,17909.9988211951,163980.673137235,508343.012026242,576377.959189852
107500.0,2.4038,41,535,123,317,119,37.85,-122.28,6781.86317450868,556949.957896058,735808.166775323,66600.7590387803,15751.7939745031
172700.0,4.0057,37,1279,241,987,233,34.24,-118.43,25728.7671645167,27016.5997290913,206338.434115587,464732.252861257,532761.469769052
245800.0,3.5966,50,1345,287,791,254,37.34,-121.9,21521.6837167622,492524.822594678,671046.070472995,795.320482211547,67245.3683501454
184800.0,3.9063,18,2474,449,1269,431,35.47,-120.66,21556.3434692586,271232.828656572,444461.809992841,234952.378800364,301018.394420819
183400.0,4.5306,36,1585,323,1205,343,33.93,-118.09,21016.4062305839,19633.9577106612,160246.133505533,511292.447968041,579323.01256858
86700.0,1.9851,17,2732,609,1005,499,38.91,-120.01,162528.811817484,562734.61316761,735002.478038604,240373.2503445,246052.655762161
192200.0,4.4539,28,4112,861,3211,841,33.83,-118.26,7950.7394748238,24757.2049406663,160585.068408784,509686.267539374,577646.648276588
123300.0,2.2273,43,2122,524,1510,436,34.03,-118.35,14463.7286575805,10103.2505582717,183150.33333722,487250.924936228,555250.882372899
162500.0,1.5844,31,1648,484,898,457,33.78,-118.19,4167.16636334192,30673.7832896095,152180.341625923,518081.16084778,586049.943361255
372300.0,4.3214,18,1880,420,681,333,34.15,-118.42,16747.7936324587,19537.9769852943,197687.368677831,472902.588583295,540916.670846297
175000.0,0.8438,17,1896,674,971,652,34.15,-118.14,36808.1432927671,14467.7421751784,183535.952376993,490002.618794182,558032.299472888
195400.0,4.2062,37,1404,257,652,258,33.86,-118.14,12323.0637696683,23417.169306593,156421.396484429,514188.622701272,582198.381275821
72600.0,1.1853,16,1307,359,961,327,32.8,-115.57,21356.450309226,284509.522365026,149077.464329551,764823.303109756,832448.14413242
176200.0,3.7232,33,1441,337,1233,331,33.76,-117.94,13656.5667323488,42911.2104900716,136859.70773255,534647.631129023,602674.993435025
345800.0,5.9499,25,1453,271,695,283,33.92,-118.4,6891.45259801391,20589.332056753,176584.900966398,493781.103712616,561717.617439395
45500.0,1.4419,39,1553,363,1449,341,36.73,-119.76,175748.714078092,327934.732630598,505568.808061619,200948.176899934,263379.315492106
87500.0,0.8658,52,954,246,943,256,34.12,-117.27,80469.0016377015,89983.3418051044,156473.84390381,549398.754386925,617017.261242572
145700.0,2.7361,35,804,159,727,179,34.03,-117.95,36288.0511939582,27172.6943716862,163471.601744827,511680.953225331,579702.789849178
372000.0,5.5337,52,2252,388,1033,434,37.77,-122.27,3214.33934745017,549768.215459874,728504.433122427,58641.3832251184,14184.0019327012
222100.0,2.4421,9,4877,1488,4486,1458,34.14,-118.24,28053.3891611466,9764.91347366204,187363.126420854,484641.838777473,552676.830094275
151300.0,4.2768,29,918,159,417,166,37.75,-121.44,34829.8798634278,501862.37666756,681270.670121369,60990.5519386807,87181.7262667983
109100.0,2.5682,36,2448,475,1268,450,32.71,-117.07,9249.38372797463,184797.816849266,8545.77363165383,676108.640049561,744100.1027537
182700.0,4.1411,30,3082,602,2008,619,34.11,-117.88,46926.543391037,34104.2932451177,168783.592207774,509675.001354489,577656.655325286
99000.0,2.5437,12,2006,426,1849,396,38.02,-121.29,20994.0787616764,519230.205201579,698402.06597225,92789.4163372729,103812.577130649
188700.0,2.9583,34,1471,423,995,386,34.18,-118.36,22543.3613927802,17790.2884559192,197183.715575724,473992.315881914,542022.285307689
92600.0,1.9766,19,2888,591,984,499,39.75,-121.6,184396.160319723,700187.448451621,877360.289750468,269688.669898511,231240.900326155
252300.0,2.8884,6,3340,945,2315,846,34.15,-118.26,27047.4295041637,10974.2970042423,189294.008592982,482586.422015826,550621.202806292
500001.0,7.5,35,1753,296,615,275,33.88,-118.4,2498.84696677036,23970.8295787107,173254.069731867,497258.579379099,565174.820458929
185600.0,4.75,35,2127,417,1247,378,33.86,-117.94,20087.3417126354,35234.0563255542,146391.503074071,526285.267455748,594320.238525065
173300.0,3.875,15,6409,1363,3359,1267,34.1,-117.87,46286.8619780865,34824.3649477664,167397.336502008,511114.210977787,579096.408206392
133500.0,4.0043,44,1558,333,1095,316,33.95,-118.31,12751.4875385252,12907.5401504364,173860.643325984,496443.665400313,564430.536497313
198500.0,6.0224,15,2150,327,1094,324,38.02,-122.21,2375.02788224737,567183.223226968,746349.361674926,81065.733619574,33547.8889918198
96600.0,3.5982,52,1607,331,900,295,33.98,-118.31,15547.8826347285,10093.3324300082,176494.551515388,493880.42317635,561877.131328447
486800.0,4.1797,43,1694,283,674,267,34.15,-118.03,46039.1149684768,22478.3666185526,178704.760374303,496910.647025727,564921.459189267
377300.0,4.5333,34,2255,402,857,317,34.1,-118.75,11297.9879674562,46934.2861795125,213170.871330227,458134.053181164,525955.617929691
124000.0,1.4867,35,2700,702,3444,679,34.27,-118.42,29188.8175188938,29146.4474530725,208555.168998939,462837.714303549,530871.002602857
93600.0,2.7656,31,1297,259,765,240,38.9,-121.28,95601.003274579,603450.938493572,781327.62058037,182043.799973019,160496.774401162
125000.0,2.6964,31,525,136,627,145,34.03,-118.19,26740.5281951868,5529.85684548055,174598.225344777,496852.32746168,564883.450135424
96700.0,1.8407,49,2308,452,1299,451,37.76,-122.18,4842.76186584122,543633.93563092,722492.29756285,53556.7171251089,22143.6895833956
59000.0,1.9362,33,2143,488,1732,509,35.6,-119.34,130872.871261198,199078.231555373,378196.189342937,298907.830608579,366586.439188424
128600.0,3.6639,21,2725,514,1466,488,34.98,-120.43,21418.026827995,225308.517447109,393049.702819236,292995.617517071,358612.677361933
68800.0,1.7463,19,1629,386,551,214,39.3,-122.51,105220.281823368,696396.926922834,875668.739508141,224976.562312135,169824.567475744
384600.0,4.6667,43,403,77,156,85,34.27,-119.28,1799.90296389831,98377.1184139433,261668.539139165,414347.23256726,481720.513079452
180800.0,3.3281,25,3179,639,2526,623,33.8,-117.99,12037.9725835149,36530.6481699877,143093.852007053,528260.904154902,596287.166730361
124100.0,2.065,19,4574,1152,3045,1057,32.8,-116.96,23594.4182623492,183245.056540589,21008.9575033736,674981.352772352,743008.197246111
115200.0,2.9063,33,1350,265,1251,257,34.08,-117.73,51280.1781575798,47417.4235872152,160628.960619416,521736.365297803,589674.430495759
70500.0,1.125,18,1756,442,837,320,38.64,-121.44,63917.1606856645,584864.446678753,763519.335027672,150390.541486365,129517.873262354
500001.0,10.2233,10,7264,1137,2528,1057,33.77,-118.12,4430.6211513142,33394.1421843813,147290.944927411,523049.186156234,591039.181708156
154300.0,3.1538,43,782,207,827,223,34.01,-118.13,28984.9123429318,11480.5039444331,169728.797252021,502176.045609648,570210.017038576
76600.0,3.5208,20,260,67,69,50,34.0,-116.57,114180.29173987,154348.22567407,152991.303019337,607094.075241794,674221.475284797
116300.0,2.6875,24,3912,809,1926,762,34.02,-117.06,86026.4780092915,109129.399558879,145331.011662647,571234.364728988,638790.732359377
178800.0,3.6788,5,8149,1913,2933,1616,38.61,-121.53,59088.6098783424,585987.709781731,764835.614677187,145248.346283861,121843.422599768
246900.0,4.4474,46,442,88,255,94,33.93,-118.37,8249.76996547258,17898.6802632729,175629.83663986,494653.302649794,562608.639892921
181500.0,4.4432,35,2049,390,1286,385,34.23,-118.43,24660.9165050918,26167.4655992235,205429.987747275,465569.181846266,533597.005076694
69400.0,3.3107,26,4120,858,2918,815,33.74,-116.22,124354.665812916,189976.48280343,143643.268488671,650413.180437153,717565.610450282
119600.0,2.8657,14,1527,269,665,261,39.86,-121.59,189458.012881059,710807.011690769,887747.215708683,281945.765361072,243134.471421143
213800.0,3.975,40,2597,582,1285,559,33.85,-118.18,11169.2293817454,23242.0194814021,157725.51277384,512664.911162766,580661.186587521
179100.0,1.7257,18,3960,1151,2248,1144,38.56,-121.74,53326.498353104,590977.692583385,770147.18239594,136819.91384012,106260.993694876
200000.0,1.5481,52,502,100,311,100,39.73,-121.84,166790.516900621,707558.509864918,885367.302669,266298.408074179,223461.015958201
339500.0,5.7765,36,1083,187,522,187,33.82,-118.36,5235.198259128,27964.1453960773,165832.654397212,504783.146470454,572689.630370993
163500.0,3.7708,34,1729,324,1341,324,34.05,-117.94,38692.0268743334,27979.1837981511,165050.028534535,510685.959658835,578701.825677125
500001.0,5.8758,16,9728,2211,3026,1899,34.05,-118.41,9578.26421489949,15324.675854923,188300.22012545,481999.867387377,549986.956347147
86900.0,3.6923,28,2213,390,1096,378,40.54,-122.37,149153.877083009,808234.235723892,985926.132459341,358704.648437568,307613.66062433
288900.0,1.6081,35,1989,634,1108,593,34.09,-118.35,16501.1889417906,10654.9908542312,188494.10389308,482160.876442876,550176.741123764
127600.0,4.7337,22,2857,516,2412,496,32.57,-117.05,8257.60416034984,198663.109829597,19255.9416072937,689417.276999725,757375.765702277
49800.0,1.8144,19,1809,477,2051,416,35.79,-119.1,159350.965184649,208404.235217269,385478.891435942,302892.890153106,369667.296875136
137500.0,3.6691,35,352,62,184,57,33.97,-117.51,54456.1006624698,68240.8090350484,143183.979195622,544733.823093064,612631.663407752
87000.0,2.4741,34,1717,354,848,306,38.53,-121.45,51916.3910331473,574779.487635897,753600.31517599,138390.437230743,120122.358019511
317800.0,5.8509,47,793,163,334,151,37.92,-122.52,4332.06588550285,576919.313792934,755526.460684906,85281.9972024654,18008.9109917227
84200.0,4.0196,17,3690,628,1888,601,36.83,-119.76,181112.375882005,338027.329712546,515343.591826523,197381.859524614,258529.028549302
302100.0,5.5413,26,2496,407,1062,380,32.81,-117.21,5688.10015389407,168167.567043833,11436.0755191418,659226.59837024,727206.458061905
110200.0,2.5148,27,2278,479,995,449,37.67,-121.0,62993.6952663428,472723.91683457,651894.339195841,87116.9886583169,126416.701492294
296200.0,6.3761,16,2852,435,1083,448,33.03,-117.04,23135.7466375434,159261.886391407,36728.7334055418,650737.057367419,718772.169947581
197500.0,4.7276,7,6322,1046,2957,1024,38.73,-121.01,87381.0033185747,575993.398843467,753432.742647305,173277.570534413,163409.126180934
147300.0,4.2083,40,1699,346,1188,329,33.88,-118.2,14752.7326654848,19570.7664348855,161500.084227133,508920.999596439,576920.30168811
500001.0,15.0001,43,91,12,58,16,37.46,-121.87,17811.3269719792,500567.54196105,679392.255575755,13994.6281446129,60522.4239256346
248000.0,6.3178,19,2635,427,1497,410,37.23,-121.81,32968.5990768764,478162.062205191,656607.46996808,13839.2699936878,81623.8193446127
164400.0,3.963,28,5721,1029,2672,1054,32.8,-116.98,22318.1346590866,182044.016886839,19353.0206386271,673774.098764415,741798.661660516
156300.0,3.125,28,1689,378,1057,267,37.01,-120.77,93885.6934549653,400495.683020824,579904.121552757,105879.267321748,169573.994734471
311800.0,5.6912,22,5303,838,2372,807,34.26,-118.54,25596.6933918799,35736.9917935931,214092.427745164,456434.729779508,524447.370998999
95500.0,0.9751,48,1766,424,1655,420,33.95,-118.25,16675.1326444421,11382.9182315426,170495.703039537,499993.252818291,567998.420355128
454100.0,4.89,9,6564,1316,1720,904,33.46,-117.74,9817.92156476155,80653.0679390491,98780.7799274034,572056.771357433,640065.205610635
227100.0,2.7411,52,1034,239,531,223,37.35,-121.9,20741.1772825526,493336.408174665,671880.711573302,1728.19241680277,66449.7378279014
373400.0,5.0796,36,1199,198,485,199,37.38,-122.08,10959.4194915954,506732.739605361,684968.403169335,17251.0018322723,53642.5275150336
67500.0,1.7208,27,2301,640,847,627,33.77,-118.09,5390.52525009375,34438.760375463,145618.83034087,524822.416918584,592821.394328642
54100.0,1.4729,32,1893,453,1744,425,36.34,-119.31,175662.689715101,272209.815362259,448474.085945066,255122.155660431,319566.338096539
125000.0,2.7574,33,1379,273,884,229,34.06,-117.47,65032.426812995,71279.6986687552,152201.737830916,540410.511743735,608225.480641646
167200.0,4.7222,30,2602,401,981,405,38.67,-121.79,63654.9010063499,603605.553215903,782730.920831948,148666.146944653,114302.779907986
64700.0,2.225,21,1401,331,651,299,40.17,-122.23,143460.275352893,766400.217926756,944357.599041649,316535.072101617,266993.619415905
263800.0,3.6863,39,3302,684,1574,653,37.96,-122.51,1503.49788304257,579580.032890968,758277.849775735,88164.0853089764,21808.5780822481
267000.0,3.8068,34,2510,535,1516,542,34.22,-118.25,32616.9262758165,18663.6746577964,195393.942328516,477426.701055107,545459.431841144
187500.0,3.1146,24,1569,377,715,321,32.82,-117.17,9534.00913118732,169407.987024284,11623.5412618472,660720.090248916,728713.29566635
137500.0,2.8231,16,2987,864,1240,755,38.6,-121.44,59626.3613385454,581027.000996961,759737.571321771,146108.21169722,126262.402699045
122000.0,3.5083,43,1383,275,853,272,37.74,-122.15,6412.44302392282,540217.767589762,719087.795009578,50364.8845462711,25016.3256878639
100000.0,0.4999,23,333,92,198,55,36.09,-119.99,110465.740120482,276754.084382858,456163.682323043,218977.733194554,286593.325791615
275900.0,5.0,32,2970,504,1117,512,38.46,-122.69,32891.8593661101,631611.159465968,810766.536657179,143265.45152117,79569.2376912668
164600.0,4.4611,21,8416,1386,4308,1341,34.13,-117.61,62778.0557282007,58990.2897385162,162683.446893554,525716.93814958,593563.272444929
64800.0,2.706,19,1673,318,1298,343,36.22,-119.37,163800.587145787,261895.251871134,439096.543005441,256654.837223273,322103.509278076
372000.0,5.5337,52,2252,388,1033,434,37.77,-122.27,3214.33934745017,549768.215459874,728504.433122427,58641.3832251184,14184.0019327012
300000.0,6.5851,26,1590,196,654,199,34.21,-118.88,21098.5646195012,61138.729859799,230279.323030589,441156.884917269,508955.293409095
69400.0,2.1722,12,7626,1704,2823,1554,33.76,-116.99,68015.8540291267,120173.766595957,117201.927036282,595509.507727346,663261.073667214
451100.0,8.4045,7,28258,3864,12203,3701,37.53,-121.92,14468.6564116412,509310.442805517,688178.565967006,21760.3505955047,52555.8176934624
162500.0,3.6875,44,647,142,457,143,34.04,-118.15,30174.0594535918,8738.01349092084,173533.542600068,498457.207094156,566491.71368146
153900.0,3.2121,42,1577,379,1317,378,34.1,-118.19,30543.2963826184,7256.40250788133,181142.682141367,491025.572386448,559060.652909457
182600.0,4.1807,6,7880,1533,3760,1460,33.17,-117.3,7973.97859468354,131377.830852011,52148.6379114035,623100.550017756,691130.985186414
56100.0,3.1071,24,544,112,442,106,36.28,-119.81,136673.567159843,285706.479602684,464708.213532984,219457.162989793,285891.447467675
175000.0,0.8438,17,1896,674,971,652,34.15,-118.14,36808.1432927671,14467.7421751784,183535.952376993,490002.618794182,558032.299472888
288900.0,4.6806,23,3172,588,1467,559,34.44,-119.81,5050.35604729552,150286.851420496,311393.121878255,372629.68791706,439140.55835272
93100.0,3.4444,48,1124,231,783,223,33.98,-118.29,16534.7598419444,9096.11371742339,175377.632553534,495065.554609252,563068.13908608
173300.0,3.875,15,6409,1363,3359,1267,34.1,-117.87,46286.8619780865,34824.3649477664,167397.336502008,511114.210977787,579096.408206392
249500.0,6.4696,10,3486,469,1700,483,32.97,-117.13,12881.9732494355,158560.933923904,28421.6350350674,650297.383578562,718324.460213211
53100.0,1.3807,27,1127,294,839,276,36.05,-119.01,181312.991029294,232833.705330195,407707.494190263,294103.59207843,359503.283560702
300900.0,5.894,47,2168,352,902,361,34.18,-118.1,41543.8882395029,19411.1746878272,184654.924264295,490065.438745604,558083.86713931
130900.0,2.4674,31,2450,559,1459,478,37.99,-121.18,31125.6674125676,511254.214897102,690318.838228399,96103.9907678158,112413.826389875
116300.0,3.9615,36,2696,454,1192,452,34.7,-118.15,82646.6957319852,72539.4917406152,238846.63919091,446252.760929408,513962.509286627
143800.0,4.0018,14,7355,2408,3100,2051,37.84,-122.3,5533.92097074925,557299.486748048,736111.618929079,66581.5336360851,13673.2134347032
149000.0,2.9315,46,2126,409,1292,414,33.98,-118.34,14388.0330855309,11971.7031024556,178193.113339455,492109.797604934,560096.721389648
175000.0,4.5303,36,410,76,252,82,37.65,-122.1,5743.11382795046,529834.678407756,708627.782718531,39453.0738043014,32238.6324650344
337000.0,4.5918,36,3239,722,1383,612,34.06,-118.32,17799.7205270642,7083.43429057033,184170.682560299,486491.941831102,554507.575102545
53400.0,2.3466,28,941,175,588,180,36.3,-119.65,148808.997180164,280717.303081596,459141.570908352,230476.345402396,296301.066711869
108300.0,1.1111,19,1207,243,721,207,37.81,-122.28,2599.63896101145,553647.898802722,732439.298088987,62826.2458140826,13885.0621478909
97300.0,4.2778,16,2234,357,1150,361,36.31,-119.3,174518.054147375,268775.7358223,445091.309206587,257424.692054368,322055.644544403
190100.0,2.8214,29,2377,476,1669,499,36.94,-121.8,7170.42990889319,454637.62941926,632211.40880436,44741.8559504076,108225.209359523
93800.0,2.2361,46,176,43,101,40,38.02,-121.82,8106.35632129009,545842.402052962,725243.097521137,76385.9958737028,60212.1020015282
312300.0,4.8068,44,1371,263,589,301,37.47,-122.19,4107.13202441825,520679.201680616,698907.643443555,30196.9822246373,39925.916755533
69400.0,2.1722,12,7626,1704,2823,1554,33.76,-116.99,68015.8540291267,120173.766595957,117201.927036282,595509.507727346,663261.073667214
252200.0,6.2141,4,8301,1333,3941,1236,33.92,-117.7,40725.0279160249,52239.4444182135,142963.812451161,536400.44543504,604394.190502053
280100.0,4.7685,5,8745,2211,3959,2019,37.39,-122.04,10178.1447907042,505075.155549845,683424.490768176,14334.2753107465,54880.3734584842
